State,Country,Age,Date
England,,40.0,
Ontario,Canada,70.0,10/20/2023
Berlin,Germany,70.0,1/24/2024
Berlin,Germany,34.0,7/16/2023
New South Wales,Australia,65.0,
,Canada,30.0,12/13/2023
Ontario,Canada,32.0,12/25/2023
England,UK,39.0,11-09-23
Pennsylvania,USA,25.0,4/23/2023
Berlin,Germany,51.0,1/24/2024
Berlin,,68.0,01-03-24
Berlin,,18.0,10/30/2023
North Carolina,USA,22.0,10/24/2023
New South Wales,Australia,49.0,
England,UK,67.0,2023/03/30
Delaware,,67.0,
Berlin,Germany,28.0,06-01-23
Ontario,Canada,40.0,9/22/2023
New South Wales,Australia,23.0,
New South Wales,Australia,32.0,6/19/2023
California,USA,47.0,3/21/2023
New South Wales,,32.0,02-09-24
Wisconsin,,58.0,8/16/2023
Ontario,,31.0,
Berlin,Germany,40.0,11-09-23
Berlin,Germany,37.0,4/17/2023
Ontario,Canada,64.0,06-04-23
Berlin,Germany,24.0,3/13/2023
Ontario,Canada,25.0,9/26/2023
Pennsylvania,USA,70.0,7/21/2023
Berlin,Germany,24.0,07-10-23
New South Wales,Australia,54.0,4/17/2023
BERLIN,Germany,,11-07-23
Berlin,Germany,47.0,9/19/2023
England,UK,40.0,2024/01/04
,UK,25.0,9/16/2023
Berlin,,21.0,07-10-23
Berlin,,59.0,7/23/2023
New South Wales,Australia,21.0,7/26/2023
England,UK,38.0,05-11-23
,USA,38.0,6/21/2023
,Australia,28.0,11/23/2023
New South Wales,Australia,46.0,3/31/2023
New Hampshire,USA,44.0,01-12-24
Ontario,,38.0,04-02-23
Ontario,,34.0,
Ontario,Canada,59.0,05-11-23
New South Wales,Australia,64.0,
New Mexico,USA,67.0,
,Australia,51.0,"July 14, 2023"
,UK,35.0,05-03-23
New South Wales,Australia,59.0,06-02-23
Ontario,Canada,55.0,9/19/2023
Minnesota,USA,50.0,12-04-23
New South Wales,Australia,43.0,"February 19, 2024"
Ontario,Canada,19.0,06-03-23
Ontario,Canada,51.0,01-06-24
New South Wales,Australia,29.0,4/28/2023
Berlin,Germany,44.0,"April 19, 2023"
Ontario,,51.0,3/29/2023
New South Wales,,33.0,2023-09-05
,USA,63.0,
Berlin,Germany,18.0,02-05-24
England,UK,22.0,06-04-23
Ontario,,44.0,6/26/2023
Berlin,,66.0,
New Jersey,USA,55.0,02-10-24
New South Wales,Australia,66.0,
,Germany,65.0,8/20/2023
Ohio,USA,55.0,03-03-23
England,UK,51.0,12/22/2023
Berlin,Germany,66.0,12/31/2023
Tennessee,USA,27.0,1/31/2024
Berlin,Germany,58.0,11/30/2023
England,,31.0,
Ontario,,43.0,
Berlin,,43.0,01-08-24
Berlin,Germany,24.0,02-07-24
England,UK,33.0,
Utah,USA,56.0,
England,UK,56.0,
Wyoming,USA,64.0,4/17/2023
Ontario,CANADA,40.0,2/23/2024
Idaho,USA,,8/13/2023
New South Wales,Australia,46.0,2/24/2024
Indiana,USA,40.0,05-09-23
New South Wales,Australia,62.0,
Berlin,Germany,69.0,4/20/2023
New South Wales,Australia,65.0,4/23/2023
Illinois,,32.0,
North Carolina,,44.0,2023-08-07
New South Wales,Australia,70.0,"April 04, 2023"
Arizona,USA,33.0,5/30/2023
New York,,52.0,
Ontario,Canada,45.0,
Berlin,Germany,41.0,5/18/2023
South Dakota,,68.0,
,Canada,40.0,11-12-23
Ontario,Canada,69.0,
New South Wales,Australia,56.0,08-11-23
New South Wales,Australia,23.0,8/13/2023
Berlin,Germany,27.0,7/17/2023
Berlin,Germany,24.0,08-07-23
New South Wales,Australia,20.0,07-12-23
,Australia,18.0,02-11-24
England,UK,39.0,2023-06-26
Ontario,Canada,51.0,07-02-23
England,UK,24.0,
Alabama,USA,48.0,12-09-23
South Dakota,,45.0,4/24/2023
Berlin,Germany,61.0,03-11-23
England,UK,59.0,6/15/2023
England,,22.0,
Berlin,,39.0,6/14/2023
Berlin,Germany,30.0,01-12-24
Berlin,,24.0,11-07-23
New South Wales,Australia,47.0,12/22/2023
Florida,USA,54.0,7/14/2023
New South Wales,Australia,35.0,06-04-23
New South Wales,Australia,40.0,09-05-23
Iowa,USA,54.0,2/19/2024
Berlin,Germany,31.0,
Iowa,USA,30.0,"February 20, 2024"
Ontario,Canada,,6/24/2023
,Germany,50.0,02-11-24
,,35.0,"August 06, 2023"
New South Wales,Australia,62.0,1/17/2024
Berlin,Germany,58.0,2023/09/21
Ontario,Canada,38.0,07-10-23
Nebraska,USA,46.0,7/21/2023
Berlin,Germany,51.0,03-03-23
England,UK,38.0,12/29/2023
,USA,38.0,09-10-23
Alabama,,18.0,4/24/2023
Ontario,Canada,63.0,"October 08, 2023"
,Germany,51.0,8/31/2023
Ontario,Canada,,9/24/2023
Ontario,,43.0,6/23/2023
England,UK,36.0,03-02-23
,UK,48.0,
England,,29.0,2/13/2024
New South Wales,,60.0,11-09-23
New South Wales,,18.0,01-08-24
New South Wales,,18.0,
England,UK,63.0,9/15/2023
Ontario,Canada,49.0,01-10-24
,Germany,31.0,10/25/2023
Delaware,USA,67.0,
Berlin,Germany,29.0,
New South Wales,Australia,24.0,04-03-23
Michigan,USA,49.0,8/14/2023
Ontario,Canada,25.0,8/18/2023
Berlin,,32.0,7/20/2023
England,UK,20.0,11-03-23
Ontario,Canada,29.0,
Ontario,Canada,27.0,11/17/2023
,Germany,21.0,4/14/2023
England,UK,68.0,
England,UK,,2023/07/09
Arkansas,USA,66.0,7/25/2023
,Germany,24.0,12/27/2023
England,UK,22.0,2023-08-10
England,UK,34.0,2/19/2024
England,UK,26.0,9/24/2023
Wyoming,USA,43.0,
,Australia,,9/27/2023
Berlin,Germany,42.0,
Ontario,Canada,18.0,2023/03/18
Ontario,,32.0,08-05-23
England,UK,18.0,07-12-23
Alaska,USA,45.0,2023/05/06
Ohio,USA,56.0,
Oregon,USA,21.0,2023-12-15
,USA,18.0,1/22/2024
England,UK,,6/13/2023
Berlin,Germany,67.0,9/30/2023
Ontario,Canada,28.0,04-10-23
,Canada,38.0,7/19/2023
Berlin,Germany,47.0,
,,51.0,08-06-23
Berlin,Germany,30.0,11/17/2023
,Canada,55.0,4/14/2023
Berlin,GERMANY,26.0,
Berlin,,58.0,
Ontario,Canada,44.0,
Berlin,,61.0,2024-01-19
England,UK,30.0,12-12-23
Berlin,Germany,29.0,10-04-23
Massachusetts,USA,26.0,
Maine,USA,63.0,1/14/2024
England,UK,32.0,
Virginia,USA,44.0,7/16/2023
Louisiana,USA,51.0,9/21/2023
New South Wales,,69.0,
Nevada,USA,32.0,
Ontario,Canada,66.0,04-07-23
Ontario,Canada,31.0,5/30/2023
Georgia,USA,40.0,04-01-23
Georgia,USA,62.0,12/31/2023
England,UK,66.0,8/13/2023
Maryland,USA,44.0,
,Australia,66.0,05-07-23
Maine,USA,22.0,6/15/2023
,,47.0,
California,USA,21.0,10/30/2023
Ontario,Canada,38.0,8/16/2023
Berlin,Germany,65.0,9/26/2023
Missouri,USA,61.0,03-11-23
England,UK,18.0,2/19/2024
Berlin,Germany,54.0,2023-10-15
,Canada,44.0,09-02-23
Ontario,Canada,33.0,12-12-23
Vermont,USA,26.0,"September 03, 2023"
Nebraska,USA,40.0,03-09-23
New South Wales,Australia,18.0,5/21/2023
Berlin,Germany,64.0,1/20/2024
,Canada,41.0,06-11-23
,,54.0,3/29/2023
New South Wales,Australia,61.0,
Berlin,Germany,70.0,
Tennessee,USA,45.0,
New South Wales,Australia,39.0,06-06-23
Berlin,Germany,47.0,
England,UK,21.0,
,Canada,66.0,09-10-23
New South Wales,Australia,53.0,2/29/2024
Ontario,,28.0,04-09-23
Ontario,Canada,65.0,04-11-23
New South Wales,Australia,57.0,07-02-23
,,19.0,11-07-23
Louisiana,,21.0,"July 09, 2023"
North Dakota,USA,25.0,
,USA,56.0,2023-12-01
England,UK,32.0,
South Carolina,USA,55.0,09-03-23
Berlin,Germany,,4/21/2023
Ontario,Canada,52.0,2023-04-20
Ohio,USA,50.0,10/29/2023
New South Wales,Australia,34.0,12/19/2023
,Germany,57.0,
,USA,20.0,9/17/2023
New South Wales,Australia,64.0,
Ontario,,60.0,
England,UK,39.0,2/22/2024
,,67.0,"October 08, 2023"
Colorado,USA,52.0,01-08-24
New South Wales,Australia,62.0,3/30/2023
England,,,4/24/2023
Ontario,,62.0,12-02-23
Ontario,Canada,69.0,1/15/2024
England,UK,31.0,1/19/2024
Berlin,Germany,47.0,
Alabama,USA,27.0,12/21/2023
New South Wales,,36.0,10-07-23
Ontario,CANADA,46.0,4/29/2023
New South Wales,Australia,25.0,5/29/2023
Berlin,Germany,26.0,
Berlin,Germany,64.0,"November 19, 2023"
New South Wales,Australia,31.0,10/17/2023
Berlin,Germany,57.0,2023-10-18
New South Wales,Australia,40.0,04-02-23
New South Wales,Australia,52.0,11/20/2023
New South Wales,Australia,30.0,1/26/2024
Berlin,Germany,59.0,1/25/2024
Pennsylvania,USA,35.0,9/13/2023
New South Wales,Australia,28.0,2023-06-28
Berlin,Germany,68.0,2023/11/16
New South Wales,Australia,34.0,
Ontario,Canada,48.0,05-04-23
Ontario,Canada,45.0,01-09-24
New South Wales,Australia,49.0,11/29/2023
,USA,20.0,
New South Wales,Australia,61.0,05-09-23
,Canada,36.0,7/20/2023
Maryland,USA,24.0,3/25/2023
,,58.0,01-04-24
Ontario,Canada,66.0,6/21/2023
Vermont,,30.0,05-10-23
,USA,37.0,03-07-23
Arkansas,USA,53.0,10-07-23
,,35.0,5/20/2023
,USA,39.0,01-03-24
New South Wales,Australia,21.0,03-10-23
Ohio,,59.0,11/19/2023
Berlin,Germany,63.0,08-09-23
Berlin,Germany,28.0,9/19/2023
Ontario,Canada,26.0,06-09-23
Ontario,Canada,68.0,2023-04-24
West Virginia,,20.0,10/13/2023
Ontario,CANADA,19.0,3/24/2023
New South Wales,Australia,,1/13/2024
Berlin,Germany,21.0,2/20/2024
Berlin,,48.0,12-10-23
New South Wales,Australia,28.0,03-08-23
Nevada,USA,57.0,7/28/2023
New South Wales,Australia,60.0,
New South Wales,Australia,66.0,
New South Wales,Australia,25.0,3/20/2023
England,UK,18.0,12-09-23
,USA,55.0,"November 26, 2023"
Ontario,Canada,54.0,2/18/2024
New South Wales,Australia,49.0,12/14/2023
Ontario,Canada,23.0,
Berlin,Germany,28.0,2023-12-17
England,UK,69.0,02-07-24
England,UK,36.0,5/20/2023
New South Wales,Australia,,5/26/2023
Ontario,Canada,57.0,7/22/2023
NEW SOUTH WALES,Australia,30.0,05-08-23
,Australia,68.0,10/13/2023
West Virginia,USA,51.0,06-10-23
Tennessee,USA,22.0,06-09-23
Berlin,,43.0,6/20/2023
Ontario,Canada,66.0,
Berlin,,36.0,1/23/2024
Berlin,Germany,52.0,12/21/2023
Berlin,Germany,66.0,6/27/2023
England,,44.0,07-05-23
Nevada,USA,25.0,4/25/2023
England,UK,19.0,1/29/2024
Ontario,Canada,,
Maine,USA,63.0,07-05-23
,UK,52.0,2024-02-15
Ohio,USA,43.0,09-08-23
,USA,,2023/03/21
England,UK,59.0,10/20/2023
New South Wales,Australia,46.0,2024/01/05
Berlin,Germany,30.0,12/22/2023
England,UK,48.0,05-02-23
Washington,USA,21.0,
,Australia,18.0,
Louisiana,USA,47.0,12-02-23
Berlin,Germany,,4/15/2023
New South Wales,Australia,45.0,2023-04-24
Ontario,Canada,45.0,8/14/2023
Ontario,,60.0,5/16/2023
Berlin,Germany,43.0,6/27/2023
New South Wales,Australia,34.0,04-08-23
Oregon,,39.0,07-01-23
Ontario,Canada,45.0,12/21/2023
England,UK,41.0,
Ontario,,41.0,
England,,45.0,
England,UK,58.0,07-08-23
Berlin,Germany,39.0,"December 27, 2023"
England,UK,31.0,9/15/2023
England,UK,29.0,7/26/2023
England,UK,64.0,9/20/2023
England,UK,70.0,01-04-24
,Canada,62.0,
New Hampshire,USA,24.0,01-12-24
Ontario,Canada,51.0 years,3/16/2023
New South Wales,AUSTRALIA,28.0,
Illinois,USA,52.0,11-08-23
New South Wales,Australia,30.0,7/29/2023
New South Wales,Australia,67.0,9/27/2023
,Australia,26.0,02-10-24
England,,46.0,
,Germany,23.0,1/28/2024
Ontario,Canada,22.0,1/27/2024
Illinois,USA,22.0,6/18/2023
Delaware,,45.0,7/18/2023
England,UK,42.0,4/23/2023
Berlin,Germany,25.0,
New South Wales,Australia,21.0,06-12-23
England,UK,30.0,
,Canada,65.0,
England,UK,21.0,8/27/2023
Ontario,Canada,36.0,10/14/2023
Ontario,Canada,60.0,08-04-23
Ohio,USA,37.0 years,03-05-23
Iowa,USA,41.0,
Ontario,Canada,64.0,
Ontario,Canada,41.0,10-09-23
New South Wales,Australia,58.0,3/14/2023
Berlin,Germany,27.0,9/24/2023
New York,USA,24.0,08-05-23
Berlin,Germany,40.0,09-12-23
,UK,40.0,05-04-23
Berlin,Germany,50.0,06-08-23
Ontario,Canada,34.0,"September 03, 2023"
Idaho,USA,47.0,1/14/2024
Ontario,Canada,35.0,
New South Wales,Australia,32.0,03-04-23
,Germany,43.0,5/29/2023
New South Wales,Australia,61.0,
,,64.0,
Ontario,Canada,18.0,3/18/2023
England,UK,47.0,12/13/2023
Berlin,Germany,66.0,2023/08/16
Ontario,Canada,30.0,11-06-23
Ontario,Canada,38.0,07-01-23
,Australia,54.0,12-07-23
Ontario,Canada,36.0,4/20/2023
,USA,40.0,3/17/2023
England,UK,18.0,2/20/2024
,,65.0,02-11-24
England,UK,45.0,11/25/2023
New South Wales,Australia,59.0,9/23/2023
,Germany,29.0,
England,UK,39.0,5/26/2023
Montana,USA,41.0,11/16/2023
Maryland,USA,30.0,01-02-24
Berlin,Germany,68.0,3/23/2023
Idaho,,21.0,
England,UK,51.0,4/27/2023
Berlin,Germany,63.0,08-07-23
England,UK,29.0 years,01-05-24
England,UK,42.0,12/26/2023
Berlin,Germany,62.0,11/14/2023
,,55.0,1/26/2024
New South Wales,,,
England,UK,26.0,6/14/2023
Ontario,Canada,49.0,11-05-23
,USA,66.0,8/16/2023
Pennsylvania,USA,35.0,
England,UK,40.0,
West Virginia,USA,60.0,8/18/2023
New South Wales,Australia,29.0,
New South Wales,Australia,20.0,11/22/2023
,UK,22.0,
Ontario,Canada,67.0,04-12-23
Florida,USA,31.0,
Colorado,,21.0,6/30/2023
,UK,64.0,3/28/2023
England,UK,33.0,8/31/2023
,,46.0,02-10-24
Berlin,Germany,69.0,
New South Wales,,34.0,
South Dakota,USA,55.0,7/21/2023
England,UK,36.0,4/29/2023
England,UK,26.0,11-02-23
Tennessee,USA,39.0,
New South Wales,Australia,53.0,10-12-23
Ontario,Canada,19.0,5/21/2023
,UK,,
,Canada,27.0,
New Hampshire,USA,33.0,
New South Wales,Australia,26.0,"September 23, 2023"
England,UK,60.0,10/29/2023
England,UK,43.0,
California,,37.0,10/15/2023
New South Wales,Australia,65.0,5/19/2023
Ontario,Canada,57.0,2023/09/22
New South Wales,Australia,,11/20/2023
berlin,Germany,,10-10-23
New South Wales,,48.0,
New South Wales,Australia,23.0,10/15/2023
Ontario,Canada,55.0,10/16/2023
England,UK,27.0,7/31/2023
England,,24.0,3/14/2023
England,UK,27.0,1/17/2024
England,UK,51.0,
Ontario,Canada,65.0,5/29/2023
,,41.0,12/27/2023
Ontario,Canada,34.0,2024/01/15
Massachusetts,,28.0,10/22/2023
Ontario,Canada,47.0,9/30/2023
England,,63.0,1/31/2024
,Canada,58.0,07-10-23
,Australia,28.0,03-05-23
New South Wales,Australia,61.0,
Nevada,USA,51.0,
New South Wales,Australia,27.0,08-05-23
Arizona,USA,,2/21/2024
Ontario,Canada,29.0,3/21/2023
New South Wales,Australia,38.0,07-02-23
England,UK,54.0,10/17/2023
England,UK,44.0,03-06-23
Berlin,Germany,69.0,7/21/2023
New South Wales,,55.0,
England,UK,28.0,1/16/2024
New South Wales,Australia,,9/21/2023
Berlin,Germany,27.0,
,,44.0,1/21/2024
England,UK,36.0,6/16/2023
New South Wales,Australia,55.0,09-06-23
,UK,52.0,2023/07/31
Idaho,,40.0,1/21/2024
New South Wales,,26.0,3/20/2023
Berlin,,19.0,1/18/2024
Nevada,USA,35.0,4/28/2023
Illinois,USA,33.0,
,,57.0,10-06-23
England,UK,62.0,2024/01/09
New South Wales,Australia,59.0,"September 06, 2023"
Berlin,Germany,66.0,06-06-23
England,UK,24.0,9/22/2023
Ontario,Canada,28.0,2023-12-26
Berlin,,50.0,07-06-23
Ontario,,38.0,07-04-23
Virginia,USA,21.0,2/14/2024
Ontario,Canada,29.0,9/30/2023
Berlin,Germany,58.0,11-08-23
Ontario,,34.0,"July 23, 2023"
Indiana,USA,68.0,
Berlin,,24.0,05-01-23
Ontario,Canada,35.0,11-10-23
Mississippi,USA,22.0,08-02-23
England,,,1/20/2024
Berlin,Germany,30.0,
England,UK,42.0,
England,UK,54.0,11/17/2023
England,UK,21.0,09-06-23
,Australia,33.0,
New South Wales,Australia,64.0,1/14/2024
Berlin,Germany,,9/29/2023
,Germany,39.0,05-01-23
Maryland,USA,,12-07-23
New South Wales,Australia,34.0,10/17/2023
Berlin,Germany,58.0,2023/07/29
Berlin,,57.0,"May 06, 2023"
Ontario,Canada,52.0,02-02-24
Illinois,USA,57.0,12/20/2023
Berlin,,,
Ontario,Canada,33.0,
Berlin,Germany,48.0,7/18/2023
Berlin,Germany,44.0,
Berlin,Germany,39.0,
England,UK,25.0,
New South Wales,Australia,66.0,2023-06-19
Berlin,Germany,42.0,"June 25, 2023"
England,UK,24.0,06-09-23
,USA,27.0,5/17/2023
Arizona,,27.0,11/18/2023
Ontario,Canada,50.0,05-08-23
Berlin,Germany,49.0,7/18/2023
,UK,64.0,11/24/2023
New South Wales,,59.0,12/28/2023
england,UK,37.0,
New South Wales,Australia,,"January 10, 2024"
England,UK,25.0,08-02-23
Ontario,Canada,70.0,06-01-23
Berlin,Germany,38.0,2023-06-19
England,UK,,04-08-23
New South Wales,Australia,43.0,10-08-23
England,,51.0,10/24/2023
,Australia,42.0,9/23/2023
,UK,47.0,8/27/2023
,UK,28.0,
Berlin,Germany,45.0,8/15/2023
New South Wales,Australia,35.0,06-07-23
Ontario,Canada,23.0,2/15/2024
New South Wales,Australia,23.0,
Berlin,Germany,56.0,5/30/2023
Ontario,Canada,56.0,
Berlin,,46.0,
New South Wales,,45.0,9/26/2023
Ontario,Canada,34.0,10-12-23
Indiana,USA,53.0,6/24/2023
England,UK,65.0,4/14/2023
New South Wales,Australia,42.0,8/24/2023
,Canada,25.0,10/28/2023
New South Wales,Australia,50.0,09-01-23
New South Wales,Australia,63.0,9/29/2023
Ontario,Canada,60.0,10/13/2023
Montana,USA,57.0,
Vermont,USA,20.0,7/31/2023
England,,19.0,5/25/2023
England,UK,38.0,02-02-24
England,,53.0,10-10-23
Berlin,Germany,36.0,
Ontario,Canada,65.0,11/21/2023
,Germany,64.0,
New South Wales,Australia,43.0,02-03-24
,Australia,58.0,12-10-23
England,UK,59.0,12/28/2023
New South Wales,Australia,26.0,02-08-24
England,UK,51.0,02-07-24
England,UK,46.0,
New South Wales,Australia,33.0,
England,,68.0,2024-01-12
Texas,USA,35.0,5/21/2023
England,UK,33.0,10/25/2023
Indiana,USA,69.0,12-05-23
Berlin,Germany,29.0,03-12-23
Texas,USA,55.0,05-06-23
New South Wales,Australia,23.0,04-12-23
,UK,,5/25/2023
Berlin,,57.0,4/16/2023
New South Wales,Australia,56.0,10-10-23
New South Wales,Australia,19.0,10/24/2023
New South Wales,Australia,47.0,09-03-23
,,54.0,01-02-24
Berlin,Germany,58.0,07-08-23
Georgia,USA,32.0,9/18/2023
New South Wales,Australia,31.0,6/23/2023
New South Wales,Australia,26.0,10/23/2023
Berlin,Germany,,03-01-23
Ontario,Canada,40.0,11-08-23
England,,66.0,9/20/2023
Berlin,Germany,32.0,12-08-23
,Canada,44.0,
Ontario,,67.0,05-02-23
England,UK,20.0,
England,,69.0,
New South Wales,Australia,59.0,5/13/2023
Tennessee,USA,65.0,"June 08, 2023"
Colorado,,21.0,7/17/2023
New South Wales,,46.0,
Berlin,Germany,45.0,
New South Wales,AUSTRALIA,52.0,2/15/2024
Berlin,Germany,52.0,2023-06-04
New South Wales,Australia,23.0,2023/03/15
England,UK,65.0,
,USA,46.0,09-10-23
Ontario,Canada,28.0,9/27/2023
North Carolina,,33.0,2/14/2024
New South Wales,Australia,25.0,4/27/2023
,USA,51.0,
Hawaii,USA,35.0,07-03-23
England,UK,45.0,10-09-23
Ontario,Canada,67.0,02-02-24
,Canada,45.0,2024-01-23
New South Wales,Australia,61.0,6/23/2023
South Carolina,USA,53.0,6/23/2023
Berlin,Germany,37.0,5/28/2023
New South Wales,Australia,19.0,
North Carolina,,20.0,3/27/2023
Ontario,Canada,53.0,5/23/2023
New South Wales,,58.0,6/18/2023
England,,46.0,
Ontario,Canada,52.0,"March 19, 2023"
Ontario,,53.0,3/21/2023
England,UK,50.0,6/27/2023
Michigan,USA,48.0,
New South Wales,Australia,66.0,06-07-23
,Canada,69.0,
Ontario,,49.0,10/16/2023
Indiana,USA,67.0,6/19/2023
New South Wales,,56.0,
Berlin,Germany,26.0,03-05-23
New South Wales,,70.0,4/18/2023
New South Wales,Australia,24.0,8/25/2023
England,UK,65.0,8/20/2023
Ontario,Canada,43.0,
Berlin,Germany,52.0,2023/11/03
New South Wales,Australia,21.0,11/14/2023
England,UK,49.0,
Berlin,Germany,54.0,"January 16, 2024"
,,69.0 years,12/14/2023
Ontario,Canada,32.0,4/21/2023
England,,63.0,03-04-23
pennsylvania,USA,27.0,04-03-23
Berlin,Germany,55.0,3/29/2023
Berlin,Germany,51.0,6/26/2023
New South Wales,,23.0,
Ontario,Canada,43.0,2023-06-14
Ontario,Canada,62.0,
Berlin,Germany,18.0,11-05-23
,Germany,43.0,
New South Wales,Australia,66.0,11/14/2023
,Australia,43.0,12/14/2023
Ontario,Canada,66.0,2/28/2024
Berlin,Germany,46.0,07-01-23
Kansas,USA,35.0,6/20/2023
New York,USA,18.0,6/21/2023
Berlin,Germany,33.0,5/18/2023
,Germany,65.0,
New South Wales,Australia,26.0,11/13/2023
Ontario,Canada,31.0,1/19/2024
Ontario,Canada,65.0,
New South Wales,Australia,65.0,11/28/2023
England,UK,53.0,8/15/2023
Vermont,,39.0,2/26/2024
England,,51.0,
Berlin,Germany,33.0,5/29/2023
Ontario,Canada,41.0,02-05-24
Ontario,Canada,35.0,1/23/2024
Minnesota,USA,48.0,1/31/2024
North Dakota,USA,57.0,
,USA,36.0,05-05-23
Ontario,Canada,23.0,
Berlin,Germany,55.0,2/17/2024
Delaware,USA,21.0,
England,UK,41.0,"July 09, 2023"
Berlin,Germany,44.0,7/17/2023
Oklahoma,USA,29.0,07-10-23
Ontario,Canada,21.0,2023/03/28
New South Wales,Australia,31.0,8/24/2023
Berlin,,61.0,12/26/2023
New South Wales,Australia,19.0,11/21/2023
Berlin,Germany,57.0,10-04-23
,Australia,55.0,
berlin,Germany,26.0,2023/04/27
Berlin,Germany,37.0,12/27/2023
Nebraska,,26.0,01-12-24
Berlin,Germany,38.0,3/17/2023
Berlin,Germany,19.0,06-04-23
,Canada,55.0,1/24/2024
,UK,59.0,2023/11/01
North Carolina,USA,52.0,12/19/2023
Utah,,49.0,03-09-23
Rhode Island,USA,44.0,"January 11, 2024"
Berlin,Germany,32.0,08-06-23
,Canada,39.0,08-04-23
England,UK,44.0,2023-09-05
Wyoming,USA,62.0,3/25/2023
New South Wales,Australia,18.0,"January 08, 2024"
England,,54.0,
Berlin,Germany,33.0,03-07-23
England,UK,62.0,1/13/2024
,Germany,18.0,9/13/2023
Ontario,Canada,41.0,
Nebraska,,69.0,2/13/2024
New South Wales,Australia,56.0,08-09-23
Berlin,Germany,36.0,"April 10, 2023"
New Jersey,USA,55.0,12/28/2023
England,,53.0,11/26/2023
Ontario,Canada,29.0,
New South Wales,Australia,51.0,08-07-23
,Germany,62.0,
Ontario,Canada,26.0,"October 20, 2023"
Indiana,,65.0,06-03-23
New South Wales,,26.0,
Maryland,USA,35.0,
New South Wales,Australia,57.0,12/23/2023
Ontario,Canada,63.0,4/17/2023
England,UK,21.0,"June 04, 2023"
,Canada,55.0,06-08-23
New South Wales,AUSTRALIA,60.0,9/21/2023
New South Wales,Australia,45.0,
Ontario,Canada,54.0,07-10-23
Ontario,Canada,49.0,7/15/2023
New South Wales,Australia,22.0,12-10-23
Berlin,Germany,26.0,"January 19, 2024"
NEW SOUTH WALES,Australia,28.0,6/24/2023
New South Wales,Australia,34.0,11/22/2023
Ontario,Canada,61.0,2023/08/04
Delaware,,33.0,8/31/2023
England,UK,35.0,1/15/2024
Ontario,Canada,38.0,
Ontario,Canada,67.0,05-04-23
,Canada,66.0,2023/04/21
Mississippi,USA,34.0,
Ontario,Canada,31.0,08-06-23
Wyoming,USA,48.0,5/22/2023
Ontario,Canada,29.0,
England,UK,32.0,09-07-23
Nebraska,USA,52.0,2/28/2024
,UK,64.0,
Ontario,,51.0,
Ontario,Canada,55.0,11/18/2023
Illinois,USA,33.0,8/18/2023
Colorado,USA,51.0,7/13/2023
Ontario,Canada,35.0,2023-07-13
Louisiana,USA,20.0,9/28/2023
Maine,,68.0,07-01-23
New South Wales,Australia,37.0,11/30/2023
Berlin,Germany,49.0,4/25/2023
Berlin,Germany,,5/28/2023
Berlin,Germany,48.0,11-07-23
Ontario,Canada,31.0 years,3/13/2023
Michigan,,31.0,
New South Wales,Australia,26.0,10/24/2023
Ontario,Canada,65.0,3/29/2023
England,,62.0,06-02-23
South Dakota,USA,47.0,6/21/2023
New South Wales,Australia,49.0,
Berlin,Germany,25.0,09-06-23
New South Wales,Australia,28.0,
Iowa,,61.0,1/31/2024
Ontario,Canada,62.0,2023-07-13
Berlin,Germany,24.0,9/18/2023
Ontario,,53.0,4/21/2023
New Mexico,USA,25.0,04-03-23
New South Wales,Australia,39.0,08-04-23
Ontario,Canada,40.0,2/18/2024
Ontario,Canada,55.0,
Kentucky,USA,47.0,"February 07, 2024"
,USA,44.0,07-03-23
South Carolina,USA,53.0,4/18/2023
New South Wales,Australia,26.0,12/24/2023
Ontario,,40.0,"October 21, 2023"
Ontario,,29.0,
England,UK,45.0,11/18/2023
,UK,48.0,10/15/2023
,Canada,23.0,2023-08-20
Berlin,Germany,30.0,8/17/2023
New South Wales,Australia,47.0,7/15/2023
,Canada,,1/19/2024
Minnesota,USA,40.0,10/17/2023
New South Wales,Australia,59.0,12/26/2023
Berlin,Germany,24.0,3/31/2023
England,UK,48.0,
england,UK,34.0,9/20/2023
New South Wales,Australia,46.0,6/20/2023
North Carolina,USA,66.0,12-06-23
England,,58.0,10/28/2023
Ontario,Canada,24.0,05-01-23
Nevada,USA,67.0,
Berlin,,28.0,
Berlin,Germany,37.0,1/28/2024
Berlin,,44.0,"December 13, 2023"
Ontario,Canada,41.0,02-08-24
Berlin,Germany,60.0,10-04-23
Illinois,,19.0,2023-08-23
Ontario,,64.0,2/16/2024
Ontario,Canada,45.0,
Florida,USA,27.0,
,Germany,32.0,"January 23, 2024"
New South Wales,Australia,42.0,07-04-23
England,UK,19.0,12/24/2023
California,USA,60.0,
England,UK,57.0,
England,UK,61.0,03-11-23
Texas,,26.0,8/16/2023
New South Wales,,34.0,02-09-24
,Canada,59.0,2023/09/06
Berlin,,69.0,09-01-23
England,UK,18.0,07-09-23
England,UK,23.0,12/23/2023
,UK,66.0,10/25/2023
New South Wales,,27.0,
New Mexico,USA,21.0,01-09-24
England,UK,39.0,10/24/2023
,Australia,56.0,8/30/2023
New Hampshire,USA,32.0,"April 05, 2023"
England,UK,64.0,1/23/2024
New South Wales,Australia,57.0,2/23/2024
,USA,45.0,4/28/2023
Utah,USA,61.0,5/24/2023
New South Wales,Australia,38.0,3/30/2023
,Australia,44.0,5/17/2023
